chrom	position	raw_depth	sample	gene_symbol	rpm_depth
chrX	35860896	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860897	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860898	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860899	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860900	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860901	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860902	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860903	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860904	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860905	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860906	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860907	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860908	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860909	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860910	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860911	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860912	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860913	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860914	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860915	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860916	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860917	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860918	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860919	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860920	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860921	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860922	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860923	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860924	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860925	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860926	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860927	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860928	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860929	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860930	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860931	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860932	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860933	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860934	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860935	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860936	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860937	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860938	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860939	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860940	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860941	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860942	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860943	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860944	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860945	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860946	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860947	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860948	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860949	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860950	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860951	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860952	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860953	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860954	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860955	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860956	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860957	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860958	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860959	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860960	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860961	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860962	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860963	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860964	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860965	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860966	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860967	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860968	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860969	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860970	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860971	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860972	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860973	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860974	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860975	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860976	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860977	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860978	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860979	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860980	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860981	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860982	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860983	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860984	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860985	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860986	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860987	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860988	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860989	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860990	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860991	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860992	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860993	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860994	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860995	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860996	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860997	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860998	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35860999	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861000	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861001	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861002	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861003	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861004	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861005	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861006	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861007	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861008	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861009	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861010	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861011	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861012	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861013	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861014	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861015	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861016	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861017	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861018	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861019	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861020	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861021	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861022	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861023	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861024	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861025	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861026	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861027	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861028	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861029	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861030	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861031	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861032	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861033	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861034	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861035	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861036	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861037	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861038	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861039	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861040	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861041	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861042	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861043	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861044	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861045	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861046	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861047	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861048	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861049	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861050	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861051	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861052	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861053	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861054	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861055	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861056	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861057	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861058	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861059	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861060	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861061	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861062	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861063	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861064	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861065	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861066	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861067	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861068	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861069	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861070	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861071	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861072	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861073	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861074	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861075	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861076	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861077	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861078	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861079	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861080	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861081	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861082	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861083	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861084	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861085	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861086	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861087	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861088	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861089	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861090	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861091	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861092	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861093	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861094	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861095	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861096	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861097	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861098	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861099	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861100	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861101	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861102	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861103	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861104	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861105	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861106	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861107	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861108	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861109	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861110	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861111	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861112	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861113	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861114	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861115	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861116	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861117	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861118	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861119	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861120	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861121	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861122	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861123	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861124	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861125	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861126	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861127	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861128	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861129	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861130	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861131	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861132	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861133	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861134	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861135	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861136	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861137	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861138	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861139	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861140	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861141	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861142	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861143	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861144	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861145	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861146	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861147	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861148	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861149	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861150	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861151	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861152	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861153	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861154	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861155	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861156	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861157	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861158	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861159	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861160	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861161	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861162	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861163	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861164	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861165	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861166	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861167	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861168	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861169	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861170	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861171	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861172	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861173	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861174	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861175	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861176	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861177	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861178	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861179	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861180	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861181	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861182	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861183	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861184	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861185	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861186	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861187	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861188	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861189	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861190	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861191	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861192	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861193	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861194	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861195	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861196	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861197	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861198	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861199	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861200	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861201	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861202	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861203	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861204	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861205	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861206	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861207	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861208	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861209	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861210	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861211	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861212	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861213	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861214	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861215	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861216	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861217	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861218	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861219	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861220	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861221	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861222	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861223	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861224	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861225	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861226	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861227	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861228	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861229	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861230	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861231	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861232	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861233	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861234	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861235	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861236	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861237	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861238	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861239	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861240	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861241	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861242	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861243	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861244	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861245	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861246	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861247	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861248	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861249	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861250	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861251	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861252	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861253	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861254	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861255	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861256	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861257	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861258	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861259	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861260	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861261	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861262	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861263	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861264	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861265	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861266	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861267	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861268	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861269	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861270	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861271	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861272	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861273	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861274	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861275	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861276	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861277	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861278	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861279	0.0	RPF_siLuc	Pgrmc1	0.0
chrX	35861280	0.0	RPF_siLuc	Pgrmc1	0.0
